Position,Track Name,Artist,Streams,URL,country
106,Mazalni Kima Bakri,Mouh Milano,22112,https://open.spotify.com/track/4qnmWklH3MwTy41kDCbex9,Morocco
107,Bebeto,Kendji Girac,21999,https://open.spotify.com/track/5vumhGuRduRpXpQ8Nio0h8,Morocco
108,Etranger,ElGrandeToto,21222,https://open.spotify.com/track/78UMhbpEdGKXSc9nk25ow0,Morocco
109,WAH (feat. 3robi),ElGrandeToto,21119,https://open.spotify.com/track/1KZXzp8MHucI0ynGk3DgRx,Morocco
110,TKT,kouz1,21009,https://open.spotify.com/track/2ET8K5jJLaCCRn7M6u2ExO,Morocco
111,Calling My Phone,Lil Tjay,20638,https://open.spotify.com/track/5Kskr9LcNYa0tpt5f0ZEJx,Morocco
112,Kamehameha,Dada,20330,https://open.spotify.com/track/5jZFFTqz6ALemEVcdlcVbZ,Morocco
113,Obscurité (feat. Hamza),ElGrandeToto,20086,https://open.spotify.com/track/2FkCxMgyjqvKwV0wqKb3vF,Morocco
114,ALOHA!,ElGrandeToto,20068,https://open.spotify.com/track/22YGEzwGJwqoFKJ0URX1cl,Morocco
115,Torres,7liwa,19963,https://open.spotify.com/track/4QdhuSjfgqV4AGs8w0Vzof,Morocco
116,Safe Salina (Moroccan Remix),Tawsen,19845,https://open.spotify.com/track/2nf1owFJaeOw5YubEW52ga,Morocco
117,Sombrero,Stormy,19835,https://open.spotify.com/track/6KMFPLzWkuluGnRDdJCPPT,Morocco
118,sugar,Zubi,19540,https://open.spotify.com/track/5IjIbGO7lih9CVDBFLCtTT,Morocco
119,Genova,LFERDA,19528,https://open.spotify.com/track/2XPeChUAx2GiONE9DEoSYd,Morocco
120,Santa Fe,ElGrandeToto,19334,https://open.spotify.com/track/07gqbz5UFQhWtCfT31zGyo,Morocco
121,GIRL LIKE ME,Black Eyed Peas,18982,https://open.spotify.com/track/2vBET2pmrQqafaS6zIaYta,Morocco
122,7elmetAdo3,ElGrandeToto,18947,https://open.spotify.com/track/2KV1CtodwxT7h8K98dXNnk,Morocco
123,Dar Bida,LFERDA,18890,https://open.spotify.com/track/5Cdi911pucjwuxBoE79eJ3,Morocco
124,Yek Yek,Draganov,18713,https://open.spotify.com/track/4FurrzPajAoNGcY4P3pu2W,Morocco
125,Lundi,LFERDA,18652,https://open.spotify.com/track/0NBI5ZjWFSxNIR51sxW07L,Morocco
126,Chokran la vie,Lsan L7or,18636,https://open.spotify.com/track/2U8ErvM7WUELQ5rhXFQIUz,Morocco
127,Hadal Ahbek,Issam Alnajjar,18616,https://open.spotify.com/track/0UdZzUSOLhqIFCU7wHWkgp,Morocco
128,7elmet Ado 4,ElGrandeToto,18244,https://open.spotify.com/track/0lIBuKdkNrf1jVSwfMpVEG,Morocco
129,KNZ,Inkonnu,18218,https://open.spotify.com/track/3YqEI4fpQFI8cYZiZzOyFj,Morocco
130,hasta la vista.,7ari,18147,https://open.spotify.com/track/3uwmEuilZP6sA0TLLNxd9x,Morocco
131,Chebba,Soul A,17931,https://open.spotify.com/track/2oDgCYV9ynHCCRxvHiwuFS,Morocco
132,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,17687,https://open.spotify.com/track/0PvFJmanyNQMseIFrU708S,Morocco
133,Adda El Kalam,Saad Lamjarred,17673,https://open.spotify.com/track/4IMYgmXkjzzOmbDNbQZnVe,Morocco
134,DÁKITI,Bad Bunny,17672,https://open.spotify.com/track/4MzXwWMhyBbmu6hOcLVD49,Morocco
135,Dynamite,BTS,17486,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc,Morocco
136,Dawk Liya forever,Youssef Araba,17254,https://open.spotify.com/track/3sjq6pk20Uagpy7w74ActH,Morocco
137,What You Know Bout Love,Pop Smoke,16840,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y,Morocco
138,Fever,Dua Lipa,16760,https://open.spotify.com/track/3F1P0QzdXtBz0MXy7KIO5w,Morocco
139,Billet,LFERDA,16711,https://open.spotify.com/track/5EpIvY42X2Fptq0ftfL1ex,Morocco
140,Shoot,21 Tach,16633,https://open.spotify.com/track/6KonFC5VD71QMgXJ1MEMPm,Morocco
141,Dior,Pop Smoke,16575,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep,Morocco
142,Keddab,Cravata,16128,https://open.spotify.com/track/64HC3afpYKfxi58vHDbBTQ,Morocco
143,Pablo,ElGrandeToto,16117,https://open.spotify.com/track/6myPGcRsuSC2k7llCkRdad,Morocco
144,Your Love (9PM),ATB,16105,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,Morocco
145,Loubiya,LFERDA,16047,https://open.spotify.com/track/1qSCEVPDNJMFs7X2ku5CyP,Morocco
146,Streets,Doja Cat,15723,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,Morocco
147,La Moula,LFERDA,15712,https://open.spotify.com/track/0VUSbRRwGsy1JBVnVKBQbO,Morocco
148,Hustler,Tagne,15635,https://open.spotify.com/track/7y3j6TAPxcyDvDRC9OEY7Z,Morocco
149,Hope,Madd,15477,https://open.spotify.com/track/4yVZ6AG6ZjZSsLvErnXajV,Morocco
150,AP - Music from the film Boogie,Pop Smoke,15328,https://open.spotify.com/track/17vGPZ5EsdvtgAOCD4FLWI,Morocco
151,Lgana,Snor,15236,https://open.spotify.com/track/3a1sLFpgkjz54jqsa1G6WI,Morocco
152,Arcade,Duncan Laurence,15200,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,Morocco
153,Labass,Mons,15152,https://open.spotify.com/track/3jROBCnXC1dGpHaPKOVEyu,Morocco
154,HIGHEST IN THE ROOM,Travis Scott,15136,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW,Morocco
155,Up,Cardi B,15125,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,Morocco
156,Ça Fait Plaisir,Mehdi Mozayine,15056,https://open.spotify.com/track/21LqDqDks5vNjYB7yEe8Im,Morocco
157,"Oulfa, (21Tach,X7kira)",Lembawe9,14909,https://open.spotify.com/track/3PUBoCoe0LRfyA3V6lvgnw,Morocco
158,Tifawine,Inkonnu,14901,https://open.spotify.com/track/4nAQS0ARxHcjd6mmjNJhoP,Morocco
159,telepatía,Kali Uchis,14900,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,Morocco
160,Pay No Mind,Madd,14647,https://open.spotify.com/track/0pi2GFDC2vil6vNBnrAfIs,Morocco
161,YA Lili,Inkonnu,14540,https://open.spotify.com/track/12NyGvp4yFJys8L5XHo7FD,Morocco
162,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,14481,https://open.spotify.com/track/2r6OAV3WsYtXuXjvJ1lIDi,Morocco
163,Kfaya,kouz1,14416,https://open.spotify.com/track/5FRBGBRj7uF3YkkTPZr6iP,Morocco
164,Levitating (feat. DaBaby),Dua Lipa,14140,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Morocco
165,ROCKSTAR (feat. Roddy Ricch),DaBaby,14114,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4,Morocco
166,Ça fait des années,Soolking,14050,https://open.spotify.com/track/0QPlafvsnmTJBvGNek2cI8,Morocco
167,Bent Nass,ElGrandeToto,14019,https://open.spotify.com/track/0Z8y3vH8mt5uMxQ21Eb43g,Morocco
168,Bye Bye lmiziria,Didou Parisien,13971,https://open.spotify.com/track/3KjVFfbEZPUj1076iJHdLA,Morocco
169,Banana,LFERDA,13952,https://open.spotify.com/track/5pK8IXbGaYdW7MLRQpaynv,Morocco
170,Snowman,Sia,13950,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,Morocco
171,Quoltalek,Mocci,13873,https://open.spotify.com/track/4EsCZ0Sb24IZRtWXTv4MSQ,Morocco
172,Goosebumps,HVME,13868,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ,Morocco
173,RATPI WORLD,Booba,13815,https://open.spotify.com/track/2ZjTAieewsBC24kPGfLagc,Morocco
174,you broke me first,Tate McRae,13721,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Morocco
175,Lmadi,Nouamane Belaiachi,13620,https://open.spotify.com/track/5dFEs0UYNN8X05d6SzlPTC,Morocco
176,Aquí (feat. Ozuna & Soolking),AriBeatz,13603,https://open.spotify.com/track/0259eSt61D349yZvwily88,Morocco
177,Mario,OUENZA,13562,https://open.spotify.com/track/5LOHz8l5ST4Q02vlNLiK3H,Morocco
178,Chopin,ElGrandeToto,13546,https://open.spotify.com/track/5c8l7YT1h5vJKD854bshmz,Morocco
179,YDF,Smallx,13516,https://open.spotify.com/track/76akED0HFkFQstbcqtCGj4,Morocco
180,Bang,LFERDA,13453,https://open.spotify.com/track/0VmefAt9MwURqCpRj9Gpc8,Morocco
181,B3ida,Flenn,13305,https://open.spotify.com/track/38r8xhDNXxfixVNCCTzEV7,Morocco
182,Meleğim,Soolking,13287,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d,Morocco
183,Moujat El Babour,Didine Canon 16,13226,https://open.spotify.com/track/5bFAK2BB8tKl9GDtA74AJy,Morocco
184,Raiden,Fat Mizzo,13144,https://open.spotify.com/track/2uzOG6tIPtQwVxHJkqPfbp,Morocco
185,C.V.D.I.,ElGrandeToto,13136,https://open.spotify.com/track/29PQ2G9LWUWBcy9N6lRO0B,Morocco
186,No Me Interesa,Tiiwtiiw,13098,https://open.spotify.com/track/3bZUHmDm7QCshN8gaMNoTW,Morocco
187,Koulchi Dayez,Maestro,13024,https://open.spotify.com/track/00kYHKxM4xFLqyvGVWSCE7,Morocco
188,Ensay,Saad Lamjarred,12921,https://open.spotify.com/track/6azjD02gDO2ZarIZMs3eRk,Morocco
189,10 ans,LFERDA,12882,https://open.spotify.com/track/2L3WMBe72UpmIcnOIVeO5d,Morocco
190,Déjà-vu,ElGrandeToto,12851,https://open.spotify.com/track/5kt9JjtJcxPjpJf1K6cEt2,Morocco
191,Love Your Voice,JONY,12831,https://open.spotify.com/track/75VNPADAFa4iNpjEBUYMhF,Morocco
192,Ouroboros,Pause,12790,https://open.spotify.com/track/4zWMI0s98eCnAyteHExvfb,Morocco
193,positions,Ariana Grande,12787,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Morocco
194,HOLIDAY,Lil Nas X,12708,https://open.spotify.com/track/6zFMeegAMYQo0mt8rXtrli,Morocco
195,Malna haka ?,Mehdi Mozayine,12671,https://open.spotify.com/track/1oRqzXVdTqofua7MDSmJZn,Morocco
196,Versus,ElGrandeToto,12550,https://open.spotify.com/track/4vnfcum54Ri7up0fTX1bXf,Morocco
197,Breaking Me,Topic,12524,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po,Morocco
198,Sidi Hbibi - Remix,VAN,12360,https://open.spotify.com/track/2YVFP22Clpc8FpJlTKCWNE,Morocco
199,Roses - Imanbek Remix,SAINt JHN,12336,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,Morocco
200,Alach Ya Lil,Hatim Ammor,12332,https://open.spotify.com/track/4VNfBs0qRBC3Hrgo4W1sVA,Morocco
1,Ale jazz!,sanah,906406,https://open.spotify.com/track/7fuvhZxxLou4qRRo4Z63wE,Poland
2,Szklanki,Young Leosia,856330,https://open.spotify.com/track/7umEhzfURpGTSRbcX84qLy,Poland
3,BLUEBERRY,Guzior,643607,https://open.spotify.com/track/27gknDBOqYJmOFYyaOBAfa,Poland
4,drivers license,Olivia Rodrigo,547505,https://open.spotify.com/track/7lPN2DXiMsVn7XUKtOW1CS,Poland
5,Alien,Sobel,536769,https://open.spotify.com/track/1k66TKeE51BtgF0q2ZOCOy,Poland
6,FALA,Guzior,523525,https://open.spotify.com/track/4XZxxP6ilbl56BooNjq7Ki,Poland
7,Save Your Tears,The Weeknd,510601,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g,Poland
8,OBOK,Żabson,469568,https://open.spotify.com/track/1YYyfjeqq910iiPShYlAYj,Poland
9,Testarossa,Wiatr,462526,https://open.spotify.com/track/4yP4P2pHqtejjQ1l12J8bA,Poland
10,Fitness,Kizo,428414,https://open.spotify.com/track/18vIGGupRFoboQp2DuJJAG,Poland
11,The Business,Tiësto,418017,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,Poland
12,Mam Na Twarzy Krew I Tym Razem Nie Jest Sztuczna,Chivas,413324,https://open.spotify.com/track/26N0AElCFxUuGQ7YoYs0tU,Poland
13,Billy Kid,Reto,371058,https://open.spotify.com/track/2qX1iJIRJDlVsBQbQkz6L0,Poland
14,Dwutakt,Alberto,370345,https://open.spotify.com/track/2wMo0pUpFklPf5x47ZUR8I,Poland
15,Blinding Lights,The Weeknd,370257,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b,Poland
16,BUBBLETEA,Quebonafide,361015,https://open.spotify.com/track/7eBYMVok43QesT0KnuIkjn,Poland
17,Nad ranem,Kabe,360358,https://open.spotify.com/track/7jP1BjqK9Qkbmk4rq3Vjdy,Poland
18,Impreza,Sobel,358525,https://open.spotify.com/track/2Y1Nd54Jrgciu2HtpP5ymM,Poland
19,Kinol,Sobel,345600,https://open.spotify.com/track/79PexJOYIrfKZhwV6J3pUG,Poland
20,V,PRO8L3M,343294,https://open.spotify.com/track/0X6ESr0t23j2mIIznHN5oK,Poland
21,TOA$T /,Bedoes,338955,https://open.spotify.com/track/1NKUIcXPJE9LSQLzTo38Kg,Poland
22,Streets,Doja Cat,332787,https://open.spotify.com/track/60ynsPSSKe6O3sfwRnIBRf,Poland
23,Invisible dress - Maro Music x Skytech Remix / Short Edit,sanah,326841,https://open.spotify.com/track/6M399qo2yoIDnoOOQMbaZR,Poland
24,Bierz do buzi,Qry,320562,https://open.spotify.com/track/3PqKUTC7sZ4pIIqbVEgsuN,Poland
25,Mood (feat. iann dior),24kGoldn,316035,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq,Poland
26,Paradise (feat. Dermot Kennedy),MEDUZA,302240,https://open.spotify.com/track/6ft4hAq6yde8jPZY2i5zLr,Poland
27,Kapitan,Wac Toja,291452,https://open.spotify.com/track/3GJW3WLsbqcP0HAFlIvzAC,Poland
28,Doda :*,Bedoes,284514,https://open.spotify.com/track/7H2PscbHCd3QGs1rcMhURM,Poland
29,Szampan,sanah,284178,https://open.spotify.com/track/0xwpK0H2aL5YxREvcNw4Pe,Poland
30,Polskie Tango,Taco Hemingway,279151,https://open.spotify.com/track/0vIdj6ZxZrHhHjkbsLHap8,Poland
31,City Boy :*,Bedoes,273548,https://open.spotify.com/track/4xksreNndYyr2ohEAzr7r0,Poland
32,Levitating (feat. DaBaby),Dua Lipa,272502,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF,Poland
33,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Riton,269215,https://open.spotify.com/track/4cG7HUWYHBV6R6tHn1gxrl,Poland
34,Sweater Weather,The Neighbourhood,268578,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6,Poland
35,Prisoner (feat. Dua Lipa),Miley Cyrus,265960,https://open.spotify.com/track/2Oycxb8QbPkpHTo8ZrmG0B,Poland
36,Tylko Ty,Kacper Blonsky,261977,https://open.spotify.com/track/1wyTNz8p5Oud26977VOfiy,Poland
37,halo,Favst,261606,https://open.spotify.com/track/0ekFMfccSsXN5a449K2gqB,Poland
38,Schodki,Mata,258274,https://open.spotify.com/track/0vPVqOKo8LWVganQgBZS5y,Poland
39,Oczko w głowie,Tymek,256414,https://open.spotify.com/track/6O7znyZyyqRaovT8eLYmCh,Poland
40,GOMBAO 33,Mata,251474,https://open.spotify.com/track/2sTuKKRZI1ciK5tflR00YE,Poland
41,All We Got (feat. KIDDO),Robin Schulz,244136,https://open.spotify.com/track/1iAyJBksvAI6DQEnzv8l1E,Poland
42,Melodia,sanah,243092,https://open.spotify.com/track/3xlk3SVStmEGEWx5FtqpkW,Poland
43,A nie pamiętasz jak?,SB Maffija,242055,https://open.spotify.com/track/2fuA2bAFbVidQUdCiLjuG7,Poland
44,California,White 2115,241819,https://open.spotify.com/track/2nFaT0t36H6UX3wN3Vxvjm,Poland
45,Żar,PRO8L3M,239672,https://open.spotify.com/track/63WncsLP44sjnDRw1s8oQk,Poland
46,Don't Say Goodbye (feat. Tove Lo),Alok,238787,https://open.spotify.com/track/0GTPmh5G40joBg93vcSQNq,Poland
47,Drift,Białas,236027,https://open.spotify.com/track/2kYgryHD0pSjhorV2DOdxc,Poland
48,SugarCrash!,ElyOtto,231966,https://open.spotify.com/track/3FxPbp05KjMBa4HbhAJTH0,Poland
49,ULALA,Żabson,229262,https://open.spotify.com/track/3WFJplKUcEdfPQcMOnqzLt,Poland
50,Head & Heart (feat. MNEK),Joel Corry,226750,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9,Poland
51,My Head & My Heart,Ava Max,226420,https://open.spotify.com/track/1KixkQVDUHggZMU9dUobgm,Poland
52,you broke me first,Tate McRae,226385,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR,Poland
53,VOGUE,Bedoes,222528,https://open.spotify.com/track/0XthAWvbDoOunjDceV6Jq2,Poland
54,Astronaut In The Ocean,Masked Wolf,218859,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh,Poland
55,TRAPSTAR,Guzior,216725,https://open.spotify.com/track/2ViEgPwGDB2hoeSRe2eDSk,Poland
56,We're Good,Dua Lipa,214313,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh,Poland
57,Therefore I Am,Billie Eilish,213375,https://open.spotify.com/track/54bFM56PmE4YLRnqpW6Tha,Poland
58,Powiedz,Smolasty,210502,https://open.spotify.com/track/4MsaPWqsQEFzhi4Frr4Flh,Poland
59,Czarny Bez,DZIARMA,209668,https://open.spotify.com/track/7nSVgN1JO8aIFWnl8yU7GJ,Poland
60,Spontan,Michał Szczygieł,209517,https://open.spotify.com/track/6B6KNSfxZzugmJyQ0IqzIA,Poland
61,Chrome Hearts /,Bedoes,208176,https://open.spotify.com/track/10h4SpMMzRLssBaA9DzTq0,Poland
62,positions,Ariana Grande,208076,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0,Poland
63,NBP /,Bedoes,206808,https://open.spotify.com/track/2t5iFTOi9Oja5CP49JcNLQ,Poland
64,100 dni do matury,Mata,206179,https://open.spotify.com/track/78L2RUFISfqkmZMTCLYQJC,Poland
65,Morgan,White 2115,204899,https://open.spotify.com/track/19yD0Yreis6m4FFdfvCSJZ,Poland
66,Mogło być nic,Kwiat Jabłoni,204760,https://open.spotify.com/track/7eHEO2L50fQXg48HA5f1ya,Poland
67,Watermelon Sugar,Harry Styles,204497,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY,Poland
68,Head Shoulders Knees & Toes (feat. Norma Jean Martine),Ofenbach,204050,https://open.spotify.com/track/6i7zAdNhzUN2k1HcrBxPHG,Poland
69,TOKYO2020,Quebonafide,203170,https://open.spotify.com/track/2yjSMIxii1fcnrf1R9tU4g,Poland
70,Roses - Imanbek Remix,SAINt JHN,201702,https://open.spotify.com/track/0zLCBJZSiELJf02ucPP9wb,Poland
71,Borderline,rip scotty,201091,https://open.spotify.com/track/1PhSJAhhUyC1FMSrV53DZo,Poland
72,Arcade,Duncan Laurence,200521,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,Poland
73,Daj Mi Znać,Sobel,200416,https://open.spotify.com/track/0zIdhYjLchhi2og7EfPQ4r,Poland
74,Your Love (9PM),ATB,199155,https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,Poland
75,Lucky Punch,Kizo,197355,https://open.spotify.com/track/5gOnvkwR6gTiSsfU7I2IbB,Poland
76,California,Kali,196467,https://open.spotify.com/track/3gyojTlwUtdSpLrvZBKV5e,Poland
77,Daddy Issues,The Neighbourhood,192924,https://open.spotify.com/track/5E30LdtzQTGqRvNd7l6kG5,Poland
78,WITHOUT YOU,The Kid LAROI,191859,https://open.spotify.com/track/27OeeYzk6klgBh83TSvGMA,Poland
79,No sory,sanah,190140,https://open.spotify.com/track/1ggfYTyrKICGFPQlMaJ4Kt,Poland
80,Patrz na mnie,Żabson,187960,https://open.spotify.com/track/3hSYaYlBp5cKCdByhzmS0G,Poland
81,Mogę Dziś Umierać,White 2115,187532,https://open.spotify.com/track/38r67NnLgSMEGhilk9QhF4,Poland
82,Oh oh (lalala),White 2115,187411,https://open.spotify.com/track/1KQnW2vrpepMQG9Keo8vbY,Poland
83,Europa,Taco Hemingway,184960,https://open.spotify.com/track/1MvKqm1tHKFUF88IKx7MKs,Poland
84,Wasted Love (feat. Lagique),Ofenbach,184596,https://open.spotify.com/track/2pPO9YecZimmuVQfIzfV6U,Poland
85,Cartier,Smolasty,183470,https://open.spotify.com/track/6xCYw2cOwJtkqZqvep20vs,Poland
86,Maneater,Nelly Furtado,183293,https://open.spotify.com/track/4wH4dJgrsxONID6KS2tDQM,Poland
87,Bez Ciebie,Dawid Kwiatkowski,183191,https://open.spotify.com/track/28rASnN07Gun1cXpOsbCHo,Poland
88,MATCHA LATTE,Quebonafide,182575,https://open.spotify.com/track/2beQhTsnVS7jsTwUxU29xo,Poland
89,Język ciała,Tymek,180438,https://open.spotify.com/track/4mW3jXs0vwWVAXzrkWXx2Y,Poland
90,Whoopty,CJ,178093,https://open.spotify.com/track/1t9WgS8FN0534tLBRwbaxO,Poland
91,Będzie Lepiej,Miyo,178024,https://open.spotify.com/track/30OnKqCINi9fRJyQTEZeDz,Poland
92,Nisko jest niebo (prod. Auer),Pezet,177974,https://open.spotify.com/track/1ZEwIm9a4SsEfau4qKadvV,Poland
93,Hayloft,Mother Mother,177680,https://open.spotify.com/track/2kS6td1yvmpNgZTt1q5pQq,Poland
94,Magenta (prod. Auer),Pezet,177549,https://open.spotify.com/track/07Agqdd4SD83JRgN19OjdW,Poland
95,Rainman,Tymek,177202,https://open.spotify.com/track/3IYs5Krfc09hLqpGfT1DF6,Poland
96,Jesteś ładniejsza niż na zdjęciach (na zawsze),Bedoes,176204,https://open.spotify.com/track/55sNf76dIok3ddZtFiNaaf,Poland
97,Palo Santo,Żabson,175579,https://open.spotify.com/track/3XMLAqEO94B6nA12nHXwJ9,Poland
98,"Rundki (feat. Diho, Alberto & Bibic)",Malik Montana,175148,https://open.spotify.com/track/1QjaX3Jp5kbDDorjL9ktRQ,Poland
99,Piję wódę i słucham Ich Troje,Kukon,175058,https://open.spotify.com/track/6ty2E6Aa5D2yWB46mzovBl,Poland
100,jeden jeden,chillwagon,175054,https://open.spotify.com/track/3AywVeV8DzB7KQ1QbH3zFZ,Poland
101,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,171676,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1,Poland
102,Kaonashi,Daria Zawiałow,170681,https://open.spotify.com/track/1MTK5354Kma6zuRcfIVFhd,Poland
103,Mbappé /,Bedoes,170595,https://open.spotify.com/track/4vt8xFYV30kRtEybaKD3KF,Poland
104,Dance Monkey,Tones And I,169423,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,Poland
105,Młody Boss,Żabson,169137,https://open.spotify.com/track/4jFKMWYXE6L4r3S2A168Kc,Poland
106,Biznes,Sobel,168792,https://open.spotify.com/track/4Q8yEYsoETOKhxlkA6FnVU,Poland
107,Buka,Kwiat Jabłoni,168589,https://open.spotify.com/track/2IVcceHUZQHne96zhf5Gvw,Poland
108,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,167947,https://open.spotify.com/track/7hxHWCCAIIxFLCzvDgnQHX,Poland
109,Why'd You Only Call Me When You're High?,Arctic Monkeys,167025,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ,Poland
110,Aromatyczne Przyprawy,Żabson,166582,https://open.spotify.com/track/71FvgILuNLGpCLNR6irG3E,Poland
111,Niedostępny (prod. by Olek) (feat. DMN),Malik Montana,166408,https://open.spotify.com/track/2pIZ5W6m2fBqWwnTEGx5mK,Poland
112,Wybory,Jan-Rapowanie,165362,https://open.spotify.com/track/3KeWngnWN1REq9d26ZanKj,Poland
113,Lubię być z nią,BARANOVSKI,165108,https://open.spotify.com/track/5SOFAkRZQqDn0NveCTkGxU,Poland
114,Lonely (with benny blanco),Justin Bieber,164993,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q,Poland
115,PDW,Białas,164549,https://open.spotify.com/track/5lzHp4xQ5kioRYu1jG3Q54,Poland
116,Love Not War (The Tampa Beat),Jason Derulo,163151,https://open.spotify.com/track/4Lt6GXGzYsa1tgkv3nGSTm,Poland
117,Don't Start Now,Dua Lipa,162434,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62,Poland
118,Hood Angel,Żabson,160502,https://open.spotify.com/track/3WSiMxoi72BMtUjPKBSoRI,Poland
119,Hypnotized,Purple Disco Machine,160081,https://open.spotify.com/track/0vWUhCPxpJOJR5urYbZypB,Poland
120,Heat Waves,Glass Animals,159796,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx,Poland
121,Tajemnice Atlantydy /,Bedoes,158228,https://open.spotify.com/track/5jts5s5JkvrvJ3txxEfKTh,Poland
122,Someone You Loved,Lewis Capaldi,158058,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,Poland
123,GBS,Qry,157723,https://open.spotify.com/track/69rn7WIGPW5xHVANBYYLid,Poland
124,Deep End,Fousheé,157587,https://open.spotify.com/track/6HlE9t71z9DjGi7KqSyEpA,Poland
125,Skrable,PRO8L3M,156638,https://open.spotify.com/track/6KMvWbvvvD205ZhvXmjxVr,Poland
126,Surfer,be vis,156228,https://open.spotify.com/track/5lhg8Z5fEnGmY1le7SeHwU,Poland
127,Heather,Conan Gray,155561,https://open.spotify.com/track/4xqrdfXkTW4T0RauPLv3WA,Poland
128,jumper,chillwagon,155516,https://open.spotify.com/track/5exI5XctjOtnVztDjDXHVG,Poland
129,Up,Cardi B,154150,https://open.spotify.com/track/1M4OcYkxAtu3ErzSgDEfoi,Poland
130,Patointeligencja,Mata,154129,https://open.spotify.com/track/3ZjytV5BojgvkPnXdY5zV2,Poland
131,Hotel Maffija,SB Maffija,154002,https://open.spotify.com/track/0zCRgUgbdPY8GReA4mi7T8,Poland
132,Królowa dram,sanah,153903,https://open.spotify.com/track/23qZiN0yTTxvUGMSaw6RGt,Poland
133,TEEN KASIA,Quebonafide,153198,https://open.spotify.com/track/4TuDLKQkTcUeRWAXrZiaP8,Poland
134,W PIĄTKI LEŻĘ W WANNIE,Taco Hemingway,152973,https://open.spotify.com/track/4bpShq8coki3AlMsXuFCDa,Poland
135,Miniówa,Kukon,152111,https://open.spotify.com/track/4J1Uz5uOleaW0xGNlXnRdV,Poland
136,Poza kontrolą,Tymek,151745,https://open.spotify.com/track/2KpCXX2rQUYgoaEXsxEG6H,Poland
137,34+35,Ariana Grande,151597,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF,Poland
138,No Therapy,Felix Jaehn,149959,https://open.spotify.com/track/7tUTCcqkMCnC9qLqbQeI0T,Poland
139,piesek,Olszakumpel,148883,https://open.spotify.com/track/3XCSp6jUhC7Qd7cEMKXHU0,Poland
140,Naszyjnik,Magiera,148226,https://open.spotify.com/track/5c6tSGBihkJVM8hHxvMcJg,Poland
141,Każdego Dnia,Sobel,148096,https://open.spotify.com/track/2NijO1M41mbMTFUJYyX8mx,Poland
142,Floyd Mayweather,Żabson,147784,https://open.spotify.com/track/5wOAQXIydVWJNatT6nKwhz,Poland
143,Bestia,Young Igi,147782,https://open.spotify.com/track/7yvfHQ12Q0sFPLST4M0x7Z,Poland
144,Sold Out,Margaret,146493,https://open.spotify.com/track/73Wku2sejqt2oLuxp42vJx,Poland
